lon,lat,division,booth_info,premises,opening_hours,polling_place_type,has_bbq,has_other,source,state,polling_place_name,has_nothing,has_caek,address,extra_info,has_run_out,stall_name,stall_description,stall_website,first_report,latest_report
152.979727,-27.230229,Kallangur,,State High School,,Government School,1,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,QLD,Dakabin,0,0,"Marsden Road, DAKABIN, 4503",,,,,
153.161095,-27.440605,Lytton,,State School,,Government School,0,,,QLD,Wynnum,0,0,"81 Boxgrove Avenue, WYNNUM, 4178",,,,,
150.753804,-28.57408,Southern Downs,,State School,,Government School,0,,,QLD,Yelarbon,0,0,"17 Eena Street, YELARBON, 4388",,,,,
152.974824,-27.281332,Pine Rivers,,State School,,Government School,1,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@surelysarah,QLD,Lawnton,0,0,"Todds Road, LAWNTON, 4501",,,,,
153.092103,-27.48437,"Bulimba, Chatsworth",,State School,,Government School,1,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@carindale_local,QLD,Mayfield,0,1,"37 Paget Street, CARINA, 4152",,,,,
148.696448,-20.27827,Whitsunday,,TAFE College,,Other,0,,,QLD,Cannonvale Beach,0,0,"190 Shute Harbour Road, CANNONVALE BEACH, 4802",,,,,
153.378244,-27.923666,"Broadwater, Southport",,State High School,,Government School,0,,,QLD,Coombabah High,0,0,"Pine Ridge Road, COOMBABAH, 4216",,,,,
146.258969,-26.397316,Warrego,,State High School,,Government School,0,,,QLD,Charleville High,0,0,"Partridge Street (cnr Hunter Street), CHARLEVILLE, 4470",,,,,
153.204117,-27.666271,"Redlands, Springwood",,Chisholm Catholic College,,Private School,1,"{""coffee"":true,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,QLD,Cornubia,0,0,"204 California Creek Road, CORNUBIA, 4130",,,,,
153.244869,-27.773026,"Albert, Coomera",,State School,,Government School,0,,,QLD,Norfolk Village,0,0,"Halfway Drive, ORMEAU, 4208",,,,,
152.973826,-26.667192,"Glass House, Nicklin",,State School,,Government School,1,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@evilcaz78,QLD,Woombye,0,0,"95 Pine Grove Road, WOOMBYE, 4559",Had packed up by 12,,,,
153.059523,-26.697547,Buderim,,Matthew Flinders College,,Private School,0,,,QLD,Buderim South,0,0,"41-47 Stringybark Road, BUDERIM, 4556",,,,,
150.572326,-24.491113,Callide,,State School,,Government School,0,,,QLD,Thangool,0,0,"2 Aerodrome Road, THANGOOL, 4716",,,,,
146.816145,-19.274154,Townsville,,State School,,Government School,0,,,QLD,Railway Estate,0,0,"39 Railway Avenue, RAILWAY ESTATE, 4810",,,,,
153.165904,-28.018021,Beaudesert,,State School,,Government School,0,,,QLD,Canungra,0,0,"Christie Street, CANUNGRA, 4275",,,,,
153.428696,-27.974131,Surfers Paradise,,The Pavillion,,Other,0,,,QLD,Main Beach,0,0,"The Esplanade, MAIN BEACH, 4217",,,,,
152.772017,-27.080554,Glass House,,Public Hall,,Hall,0,,,QLD,Mount Mee,0,0,"1370 Mt Mee Road, MOUNT MEE, 4521",,,,,
153.025373,-27.184391,Murrumba,,Deception Bay Community Hall,,Hall,0,,,QLD,Bayview Terrace,0,0,"cnr Bayview Tce Ewart Street, DECEPTION BAY, 4508",,,,,
152.96711,-27.155317,"Morayfield, Murrumba",,Burpengary Community Complex,,Other,0,,,QLD,Burpengary North,0,0,"111 Station Road, BURPENGARY, 4505",,,,,
153.081467,-27.378269,Nudgee,,Earnshaw State College,,Government School,0,,,QLD,Banyo East,0,0,"Cnr Earnshaw and Tufnell Road, NUDGEE, 4014",,,,,
139.511701,-21.693964,Mount Isa,,State School,,Government School,0,,,QLD,Dajarra,0,0,"Matheson Street, DAJARRA, 4825",,,,,
153.051036,-27.129878,Pumicestone,,Community Hall,,Hall,0,,,QLD,Beachmere,0,0,"3 Progress Avenue, BEACHMERE, 4510",,,,,
146.953012,-19.38838,Burdekin,,Bush Fire Brigade Hall,,Hall,0,,,QLD,Nome,0,0,"2 Alligator Creek Road, NOME, 4816",,,,,
152.748671,-27.612278,Ipswich,,Blair State School,,Government School,0,,,QLD,Sadliers Crossing,0,0,"Cribb Street, SADLIERS CROSSING, 4305",,,,,
153.016444,-27.199379,Murrumba,,State School,,Government School,0,,,QLD,Moreton Downs,0,0,"Parsons Boulevard, DECEPTION BAY, 4508",,,,,
153.066663,-27.320282,Sandgate,,State School Prep Building,,Government School,1,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,QLD,Sandgate,0,1,"Lagoon Street, SANDGATE, 4017",,,,,
152.615054,-26.142619,Gympie,,State School,,Government School,1,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""Lamingtons""}",@carindale_local,QLD,Chatsworth,0,0,"Bruce Highway, CHATSWORTH, 4570",,,,,
144.520922,-17.155498,Cook,,State School,,Government School,0,,,QLD,Chillagoe,0,0,"Cathedral Street, CHILLAGOE, 4871",,,,,
149.068943,-23.5821,Gregory,,State School,,Government School,0,,,QLD,Bluff,0,0,"32 Main Street, BLUFF, 4702",,,,,
153.407483,-27.940672,"Broadwater, Southport",,Labrador Senior Citizens Hall,,Hall,0,,,QLD,Harley Park,0,0,"370 Marine Parade, LABRADOR, 4215",,,,,
