lon,lat,division,booth_info,premises,opening_hours,has_bbq,address,source,state,polling_place_name,has_nothing,has_caek,extra_info,polling_place_type,has_run_out,has_other,stall_name,stall_description,stall_website,first_report,latest_report
147.059,-42.7728,,Assisted Disabled,New Norfolk Sport & Recreation Centre,,0,50 Derwent Tce TAS 7140,,TAS,New Norfolk Sport & Recreation Centre,0,0,,,,,,,
147.064,-42.7793,,Assisted Disabled,New Norfolk Primary School,,0,8 Pioneer Ave TAS 7140,,TAS,New Norfolk Primary School,0,0,,,,,,,
145.922,-41.1701,,Assisted Disabled,Natone Primary School,,0,100 Upper Natone Rd TAS 7321,,TAS,Natone Primary School,0,0,,,,,,,
147.131059,-41.4081402,,Standard,Launceston Church Grammar School,,0,Button St TAS 7248,,TAS,Launceston Church Grammar School,0,0,,,,,,,
147.109,-42.9614,,Assisted Disabled,Mountain River Memorial Hall,,0,263 Mountain River Rd TAS 7109,,TAS,Mountain River Memorial Hall,0,0,,,,,,,
147.299,-42.875,,Standard,Mt Stuart Primary School,,0,106 Gillon Cres TAS 7000,,TAS,Mt Stuart Primary School,0,0,,,,,,,
147.323,-42.9136,,Assisted Disabled,Mt Nelson Primary School,,0,388 Nelson Rd TAS 7007,,TAS,Mt Nelson Primary School,0,0,,,,,,,
147.401,-42.8582,,Assisted Disabled,Citywide Baptist Church & Venue,,0,400 Cambridge Rd TAS 7018,,TAS,Citywide Baptist Church & Venue,1,0,,,,,,,
147.671829,-42.892403,,Assisted Disabled,Primrose Sands Community Hall,,0,570 Primrose Sands Rd TAS 7173,,TAS,Primrose Sands Community Hall,0,0,,,,,,,
147.2993026,-42.8951454,,Standard,Badminton Association Centre,,0,101 Cascade Rd TAS 7004,,TAS,Badminton Association Centre,0,0,,,,,,,
147.144026,-41.452876,,Assisted Disabled,Launceston RSL,,0,313-315 Wellington St TAS 7249,,TAS,Launceston RSL,0,0,,,,,,,
145.908441,-41.060997,,Assisted Disabled,SES Burnie Unit,,0,9 Wellington Street TAS 7320,,TAS,SES Burnie Unit,0,0,,,,,,,
147.373,-43.1125,,Assisted Disabled,Barnes Bay CWA Rooms,,0,678 Bruny Island Main Rd TAS 7150,,TAS,Barnes Bay CWA Rooms,1,0,,,,,,,
147.316,-42.867,,Assisted Disabled,Friends Junior School Hall,,0,393Argyle St TAS 7000,,TAS,Friends Junior School Hall,0,1,,,,,,,
147.161,-41.4331,,Assisted Disabled,Newstead College,,0,30 Cypress St TAS 7250,,TAS,Newstead College,0,0,,,,,,,
147.157,-41.4472,,Assisted Disabled,Police Citizens & Youth Club,,0,148 Abbott St TAS 7250,,TAS,Police Citizens & Youth Club,0,0,,,,,,,
146.10937,-41.20637,,Assisted Disabled,North Motton Hall,,0,578 Preston Rd TAS 7315,,TAS,North Motton Hall,0,0,,,,,,,
147.174,-41.4621,,Assisted Disabled,Norwood Primary School,,0,103 Norwood Ave TAS 7250,,TAS,Norwood Primary School,0,0,,,,,,,
147.318,-42.8776,,Assisted Disabled,Elizabeth College,,0,256 Elizabeth St TAS 7000,,TAS,Elizabeth College,0,0,,,,,,,
147.314,-42.8728,,Assisted Disabled,Hobart North Uniting Church,,0,Swan St TAS 7000,,TAS,Hobart North Uniting Church,1,0,,,,,,,
147.743212,-43.099481,,Assisted Disabled,Tasman Civic Centre,,0,Clarke St TAS 7184,,TAS,Tasman Civic Centre,0,0,,,,,,,
147.296,-41.394,,Assisted Disabled,Nunamara Public Hall,,0,39461 Tasman Hwy TAS 7259,,TAS,Nunamara Public Hall,0,0,,,,,,,
146.062,-41.2972,,Assisted Disabled,Preston Community Centre,,0,1833 Preston Rd TAS 7315,,TAS,Preston Community Centre,0,0,,,,,,,
147.244455,-43.31807,,Assisted Disabled,Bruny Island District School,,0,School Rd TAS 7150,,TAS,Bruny Island District School,0,0,,,,,,,
147.265,-42.8455,,Assisted Disabled,Tolosa Hall,,0,148 Tolosa St TAS 7010,,TAS,Tolosa Hall,0,0,,,,,,,
147.276,-42.7488,,Assisted Disabled,Gagebrook Primary School,,0,4 Tottenham Rd TAS 7030,,TAS,Gagebrook Primary School,0,0,,,,,,,
147.2511051,-42.7744865,,Standard,St Virgil's College,,0,195 Main Rd TAS 7011,,TAS,St Virgil's College,0,0,,,,,,,
147.224,-42.7498,,Assisted Disabled,Granton Memorial Hall,,0,Lyell Hwy TAS 7030,,TAS,Granton Memorial Hall,0,0,,,,,,,
147.276,-42.8265,,Standard,Girl Guides Hall,,0,Booth Ave TAS 7010,,TAS,Girl Guides Hall,0,0,,,,,,,
145.616,-40.981,,Assisted Disabled,Moorleah Community Centre,,0,720 Preolenna Rd TAS 7321,,TAS,Moorleah Community Centre,0,0,,,,,,,
146.481134,-41.216812,,Assisted Disabled,Moriarty Hall,,0,1 Bonneys La TAS 7307,,TAS,Moriarty Hall,0,0,,,,,,,
147.346,-42.9087,,Assisted Disabled,St Stephen's Church Hall,,0,524 Sandy Bay Rd TAS 7005,,TAS,St Stephen's Church Hall,1,0,,,,,,,
147.319,-42.8984,,Assisted Disabled,Princes Street Primary School,,0,cnr Princes & Randall Sts TAS 7005,,TAS,Princes Street Primary School,0,0,,,,,,,
145.898,-41.0605,,Assisted Disabled,Montello Primary School,,0,Bird St TAS 7320,,TAS,Montello Primary School,0,0,,,,,,,
147.2934743,-42.8321544,,Disabled,Goodwood Primary School,,0,Elmsleigh Rd TAS 7009,,TAS,Goodwood Primary School,0,0,,,,,,,
147.296066,-42.845951,,Assisted Disabled,Salvation Army Community Centre,,0,73 Hopkins St TAS 7009,,TAS,Salvation Army Community Centre,0,0,,,,,,,
147.308,-42.8474,,Assisted Disabled,Bowen Road Primary School,,0,35 Bowen Rd TAS 7009,,TAS,Bowen Road Primary School,1,0,,,,,,,
146.405,-41.5581,,Assisted Disabled,Mole Creek Primary School,,0,4 Caveside Rd TAS 7304,,TAS,Mole Creek Primary School,0,0,,,,,,,
147.157,-42.8038,,Assisted Disabled,Molesworth Primary School,,0,540 Molesworth Rd TAS 7140,,TAS,Molesworth Primary School,0,0,,,,,,,
144.9775271,-40.7847873,,Assisted Disabled,Montagu Fire Station,,0,Montagu Rd TAS 7330,,TAS,Montagu Fire Station,0,0,,,,,,,
147.353,-42.8646,,Disabled,Montagu Bay Primary School,,0,10 Conara Rd TAS 7018,,TAS,Montagu Bay Primary School,0,0,,,,,,,
146.819,-41.2024,,Assisted Disabled,Beaconsfield Senior Citizens' Hall,,0,Weld St TAS 7270,,TAS,Beaconsfield Senior Citizens' Hall,0,0,,,,,,,
147.326,-42.8912,,Standard,Albuera Street Primary School,,0,Albuera St TAS 7004,,TAS,Albuera Street Primary School,0,0,,,,,,,
147.371577,-42.875227,,Assisted,Clarence Police & Community Youth Club Inc,,0,10 Scott St TAS 7018,,TAS,Clarence Police & Community Youth Club Inc,0,0,,,,,,,
146.815,-41.1475,,Assisted Disabled,Beauty Point (Sandy Beach) Bowls Club Hall,,0,11 Mainwaring St TAS 7270,,TAS,Beauty Point (Sandy Beach) Bowls Club Hall,0,0,,,,,,,
148.3049286,-41.872521,,Assisted Disabled,Bicheno Primary School,,0,James St TAS 7215,,TAS,Bicheno Primary School,0,0,,,,,,,
147.389,-42.8784,,Assisted Disabled,Clarence High School,,1,Wentworth St TAS 7018,,TAS,Clarence High School,0,1,,,,,,,
147.3199914,-42.9987749,,Assisted Disabled,The Salvation Army Kingborough,,0,3 Opal Dr TAS 7052,,TAS,The Salvation Army Kingborough,0,0,,,,,,,
146.995,-41.6164,,Standard,Bishopsbourne Community Centre,,0,"Recreation Ground, 1111 Bishopsbourne Rd TAS 7301",,TAS,Bishopsbourne Community Centre,0,0,,,,,,,
145.636,-40.9452,,Assisted,Boat Harbour Primary School,,1,17386 Bass Hwy TAS 7321,,TAS,Boat Harbour Primary School,0,0,,,,,,,
147.505,-41.4823,,Assisted Disabled,North Esk Memorial Hall,,0,3132 Blessington Rd TAS 7212,,TAS,North Esk Memorial Hall,0,0,,,,,,,
144.879,-40.9601,,Assisted Disabled,Togari Community Centre,,0,7 Salmon River Rd TAS 7330,,TAS,Togari Community Centre,0,0,,,,,,,
147.106,-41.4301,,Assisted Disabled,Trevallyn Life Church,,0,34 Pitt Ave TAS 7250,,TAS,Trevallyn Life Church,0,0,,,,,,,
147.115,-41.4381,,Disabled,Trevallyn Primary School,,0,55 Gorge Rd TAS 7250,,TAS,Trevallyn Primary School,0,0,,,,,,,
147.442,-42.8362,,Assisted Disabled,Cambridge Primary School,,0,976 Cambridge Rd TAS 7170,,TAS,Cambridge Primary School,0,0,,,,,,,
147.917,-42.508,,Standard,"Triabunna Council Chambers, Recreation Room",,0,38 Vicary St TAS 7190,,TAS,"Triabunna Council Chambers, Recreation Room",0,0,,,,,,,
147.891,-41.4719,,Standard,Mathinna Community Centre,,0,21 High St TAS 7214,,TAS,Mathinna Community Centre,0,0,,,,,,,
144.697,-40.9229,,Assisted Disabled,Marrawah Memorial Hall,,0,844 Comeback Rd TAS 7330,,TAS,Marrawah Memorial Hall,0,0,,,,,,,
146.629,-42.7555,,Standard,Maydena Online Access Centre,,0,36 Kallista Rd (Gordon River Road) TAS 7140,,TAS,Maydena Online Access Centre,0,0,,,,,,,
145.37,-40.9538,,Assisted Disabled,Mawbanna Hall,,0,1444 Mawbanna Rd TAS 7321,,TAS,Mawbanna Hall,0,0,,,,,,,
146.289,-41.2417,,Assisted Disabled,Melrose Memorial Hall,,0,673 Melrose Rd TAS 7310,,TAS,Melrose Memorial Hall,0,0,,,,,,,
146.612,-41.6515,,Assisted Disabled,Meander Primary School,,0,137 Main Rd (Meander Road) TAS 7304,,TAS,Meander Primary School,0,0,,,,,,,
147.256,-43.2311,,Assisted Disabled,South Channel Community Centre,,0,McDowall St TAS 7163,,TAS,South Channel Community Centre,0,0,,,,,,,
146.343,-41.1946,,Assisted Disabled,School of Special Education,,0,113 Middle Rd TAS 7310,,TAS,School of Special Education,0,0,,,,,,,
146.708,-41.9937,,Assisted Disabled,Miena Community Centre,,0,55-57 Cider Gum Rd TAS 7030,,TAS,Miena Community Centre,0,0,,,,,,,
147.533,-42.7997,,Assisted Disabled,Midway Point Community Hall,,0,Raynors Rd TAS 7171,,TAS,Midway Point Community Hall,0,0,,,,,,,
146.318,-41.1827,,Assisted Disabled,Don Memorial Hall,,0,17 Forth Rd TAS 7310,,TAS,Don Memorial Hall,0,0,,,,,,,
147.462,-42.4548,,Assisted Disabled,Tunnack Public Hall,,0,Tunnack Rd TAS 7120,,TAS,Tunnack Public Hall,0,0,,,,,,,
146.481,-41.5573,,Assisted Disabled,Chudleigh Memorial Hall,,0,54 Sorell St TAS 7304,,TAS,Chudleigh Memorial Hall,0,0,,,,,,,
147.0120184,-43.0856539,,Assisted Disabled,Franklin Primary School,,0,10 New Rd TAS 7113,,TAS,Franklin Primary School,0,0,,,,,,,
146.962,-43.0278,,Assisted Disabled,Glen Huon Primary School,,0,801 Glen Huon Rd TAS 7109,,TAS,Glen Huon Primary School,0,0,,,,,,,
146.327186,-41.383044,,Assisted Disabled,Sheffield District High School,,0,12 Henry St TAS 7306,,TAS,Sheffield District High School,0,0,,,,,,,
145.88153,-41.06128,,Standard,Tasmanian Academy (Hellyer College),,0,Mooreville Rd TAS 7320,,TAS,Tasmanian Academy (Hellyer College),0,0,,,,,,,
146.175,-41.1559,,Assisted Disabled,Ulverstone Guide Hall,,1,34 Main St TAS 7315,,TAS,Ulverstone Guide Hall,0,1,,,,,,,
145.219,-41.5119,,Assisted Disabled,Grange Resources Lodge,,0,Corinna Rd TAS 7321,,TAS,Grange Resources Lodge,0,0,,,,,,,
148.261,-41.4541,,Assisted Disabled,Scamander Fire Station,,0,Campbell St TAS 7215,,TAS,Scamander Fire Station,0,0,,,,,,,
147.515,-41.1625,,Standard,St Barnabas' Church Hall,,0,55 King St (Tasman Highway) TAS 7260,,TAS,St Barnabas' Church Hall,0,0,,,,,,,
147.511,-42.8526,,Assisted Disabled,Wyndham Vacation Resort,,0,78 Surf Rd TAS 7170,,TAS,Wyndham Vacation Resort,0,0,,,,,,,
147.327,-42.8992,,Assisted Disabled,Wellspring Anglican Church Hall,,0,Grosvenor St TAS 7005,,TAS,Wellspring Anglican Church Hall,0,0,,,,,,,
147.355,-42.9138,,Assisted Disabled,Harold Gregg Centre,,0,1 Southerwood Dr TAS 7005,,TAS,Harold Gregg Centre,1,0,,,,,,,
147.3367403,-42.9090106,,Standard,Waimea Heights Primary School,,0,12 Balfour Ct TAS 7005,,TAS,Waimea Heights Primary School,0,0,,,,,,,
146.503,-41.2871,,Assisted Disabled,Sassafras Primary School,,0,50 School Rd TAS 7307,,TAS,Sassafras Primary School,0,0,,,,,,,
147.08,-41.6892,,Assisted Disabled,Cressy Community Hall,,0,Main St (Cressy Road) TAS 7302,,TAS,Cressy Community Hall,0,0,,,,,,,
143.855,-39.9298,,Assisted Disabled,Currie Town Hall,,0,Cnr Meech & George Sts TAS 7256,,TAS,Currie Town Hall,0,0,,,,,,,
147.812,-42.8194,,Assisted Disabled,Copping Hall,,0,Marion Bay Rd TAS 7174,,TAS,Copping Hall,0,0,,,,,,,
147.034,-43.1064,,Assisted Disabled,Cradoc Park,,0,8427 Channel Hwy TAS 7109,,TAS,Cradoc Park,0,0,,,,,,,
147.198,-42.8367,,Assisted Disabled,Collinsvale Primary School,,0,508 Collinsvale Rd TAS 7012,,TAS,Collinsvale Primary School,0,0,,,,,,,
145.86801,-41.04076,,Assisted Disabled,Cooee Primary School,,0,Fidler St TAS 7320,,TAS,Cooee Primary School,0,0,,,,,,,
147.361,-42.5313,,Assisted Disabled,Colebrook Fire Station,,0,Colebrook Rd TAS 7027,,TAS,Colebrook Fire Station,0,0,,,,,,,
148.286,-42.1249,,Standard,Coles Bay Community Hall,,0,Harold St TAS 7215,,TAS,Coles Bay Community Hall,0,0,,,,,,,
147.445,-42.8873,,Assisted Disabled,Clarendon Vale Primary School,,0,25 Mockridge Rd TAS 7019,,TAS,Clarendon Vale Primary School,0,0,,,,,,,
146.274857,-41.43438,,Assisted Disabled,Claude Road Fire Station,,0,787 Claude Rd TAS 7306,,TAS,Claude Road Fire Station,0,0,,,,,,,
146.174,-41.2135,,Assisted,Abbotsham Hall,,0,590 Castra Rd TAS 7315,,TAS,Abbotsham Hall,0,0,,,,,,,
146.367,-41.1972,,Assisted Disabled,Mersey Rowing Club,,0,52 River Rd TAS 7310,,TAS,Mersey Rowing Club,0,0,,,,,,,
147.3320854,-42.8915725,,Assisted Disabled,St George's Church Hall,,1,28 Cromwell St TAS 7004,,TAS,St George's Church Hall,0,0,,,,,,,
146.922,-43.1625,,Assisted,Geeveston Community Hall,,1,7 Brady St TAS 7116,,TAS,Geeveston Community Hall,0,0,,,,,,,
147.279,-42.8322,,Assisted Disabled,Glenorchy YMCA ,,0,8a Constance Ave TAS 7010,,TAS,Glenorchy YMCA ,0,0,,,,,,,
146.291,-41.291,,Standard,Lower Barrington Public Hall,,0,1027 Sheffield Rd TAS 7306,,TAS,Lower Barrington Public Hall,0,0,,,,,,,
147.3114121,-42.8441626,,Assisted Disabled,St Anne's Anglican Church Hall,,0,27 Ashbolt Cres TAS 7009,,TAS,St Anne's Anglican Church Hall,0,0,,,,,,,
147.356,-42.8467,,Assisted Disabled,St Aidan's Church Hall,,0,Lincoln St TAS 7015,,TAS,St Aidan's Church Hall,0,0,,,,,,,
147.123,-41.5945,,Assisted Disabled,Longford War Memorial Hall,,0,Wellington St TAS 7301,,TAS,Longford War Memorial Hall,0,0,,,,,,,
147.216,-41.2523,,Standard,Lilydale Memorial Hall,,0,1949 Main Rd (Lilydale Road) TAS 7268,,TAS,Lilydale Memorial Hall,0,0,,,,,,,
147.363,-42.8519,,Assisted Disabled,Lindisfarne Primary School,,1,Loatta Rd TAS 7018,,TAS,Lindisfarne Primary School,0,0,,,,,,,
147.29,-42.8612,,Assisted Disabled,Lenah Valley Primary School,,0,Creek Rd TAS 7008,,TAS,Lenah Valley Primary School,0,0,,,,,,,
147.568,-42.5443,,Assisted Disabled,Levendale Primary School,,0,1315 Woodsdale Rd TAS 7120,,TAS,Levendale Primary School,0,0,,,,,,,
147.039,-43.0086,,Assisted Disabled,Ranelagh Memorial Hall,,0,Marguerite St TAS 7109,,TAS,Ranelagh Memorial Hall,0,0,,,,,,,
146.414,-41.3526,,Assisted Disabled,Railton Primary School,,0,94 Foster St TAS 7305,,TAS,Railton Primary School,0,0,,,,,,,
147.054,-42.7559,,Assisted Disabled,Magra CWA Building,,0,Back River Rd TAS 7140,,TAS,Magra CWA Building,0,0,,,,,,,
147.263,-43.029,,Assisted Disabled,Margate Hall,,0,Channel Hwy TAS 7054,,TAS,Margate Hall,0,0,,,,,,,
147.971,-41.6377,,Assisted Disabled,Fingal Activity Centre (former Council Chambers),,0,29 Talbot St (cnr of Esk Hwy and Mathinna Rd) TAS 7214,,TAS,Fingal Activity Centre (former Council Chambers),0,0,,,,,,,
147.262,-42.9223,,Assisted Disabled,Fern Tree Community Centre,,0,Stephenson Pl TAS 7054,,TAS,Fern Tree Community Centre,0,0,,,,,,,
146.957,-41.2996,,Assisted Disabled,Exeter High School Gymnasium,,0,28 Glen Ard Mohr Rd TAS 7275,,TAS,Exeter High School Gymnasium,0,0,,,,,,,
147.247,-41.5672,,Assisted Disabled,Evandale Primary School,,0,5-11 Barclay St TAS 7212,,TAS,Evandale Primary School,0,0,,,,,,,
147.335,-41.7446,,Assisted Disabled,Epping Forest Public Hall,,0,13515 Midland Hwy TAS 7211,,TAS,Epping Forest Public Hall,0,0,,,,,,,
147.0771417,-43.1625204,,Assisted Disabled,Carmel Hall,,0,25 Mary St TAS 7112,,TAS,Carmel Hall,0,0,,,,,,,
146.716,-42.6182,,Standard,Ellendale Hall,,0,939 Ellendale Rd TAS 7140,,TAS,Ellendale Hall,0,0,,,,,,,
147.14588,-41.43616,,Assisted Disabled,East Launceston Bowling Club,,0,off High St TAS 7250,,TAS,East Launceston Bowling Club,0,0,,,,,,,
147.277,-42.8339,,Assisted Disabled,Glenorchy Civic Centre,,0,Cooper St TAS 7010,,TAS,Glenorchy Civic Centre,0,0,,,,,,,
145.248,-40.8486,,Assisted Disabled,Forest Primary School,,0,422 Mengha Rd TAS 7330,,TAS,Forest Primary School,0,0,,,,,,,
147.631,-42.8057,,Assisted Disabled,Forcett Public Hall,,0,699 Arthur Hwy TAS 7173,,TAS,Forcett Public Hall,0,0,,,,,,,
145.89229,-41.07264,,Assisted Disabled,Burnie Child and Family Centre,,0,36 Thorne St TAS 7320,,TAS,Burnie Child and Family Centre,0,0,,,,,,,
145.329,-42.1497,,Assisted Disabled,Strahan Fire Station,,0,18 Reid St TAS 7468,,TAS,Strahan Fire Station,0,0,,,,,,,
145.929,-41.1124,,Assisted Disabled,Stowport Public Hall,,0,580 Stowport Rd TAS 7321,,TAS,Stowport Public Hall,0,0,,,,,,,
145.291,-40.7603,,Assisted Disabled,Stanley Primary School,,0,Wilson St TAS 7331,,TAS,Stanley Primary School,0,0,,,,,,,
148.008,-40.9601,,Assisted Disabled,Gladstone Hall,,0,1 Carr St TAS 7264,,TAS,Gladstone Hall,0,0,,,,,,,
148.186,-41.5791,,Assisted Disabled,St Marys Community Hall,,0,Main St (Esk Highway) TAS 7215,,TAS,St Marys Community Hall,0,0,,,,,,,
148.077,-42.1245,,Assisted Disabled,Swansea Town Hall,,0,12 Franklin St (Tasman Highway) TAS 7190,,TAS,Swansea Town Hall,0,0,,,,,,,
147.15253,-41.44176,,Assisted Disabled,East Launceston Primary School,,0,Abbott St TAS 7250,,TAS,East Launceston Primary School,0,0,,,,,,,
146.998,-43.2196,,Assisted Disabled,Surges Bay Hall,,0,Esperance Coast Rd TAS 7109,,TAS,Surges Bay Hall,0,0,,,,,,,
